policy_id,state,county,latitude,longitude,property_value,property_age,building_type,RISK_SCORE,current_annual_premium,coverage_amount,deductible,policy_start_year,num_claims_5yr,total_claim_amount_5yr,Year,policy_age,Risk_Category,Premium_Category,has_claim,Claim_Status,coverage_ratio,Loss_Ratio
POL-0005358,Michigan,Montcalm,5359459.769786847,-9479142.006610984,123214.0,21,Commercial,56.8702290076,792,122319216,10000,2022,0,0,2024,2,Moderate,< $1.5K,0,No Claim,992.737968088042,0.0
POL-0005359,Illinois,Macon,4845659.846288272,-9903154.329564108,209707.0,63,Single_Family,83.3015267176,658,189672900,5000,2019,0,0,2024,5,Very High,< $1.5K,0,No Claim,904.46623145627,0.0
POL-0005360,Virginia,Dickenson,4456673.140012921,-9167201.517024647,565765.0,56,Multi_Family,17.9389312977,1605,520809327,2500,2015,0,0,2024,9,Very Low,$1.5K-$2.5K,0,No Claim,920.5400245685046,0.0
POL-0005361,Kentucky,Washington,4544660.946997498,-9481608.236265011,426714.0,39,Commercial,16.7302798982,1298,410708808,2500,2016,1,31279,2024,8,Very Low,< $1.5K,1,Has Claim,962.4919922946049,4.819568567026194
POL-0005362,Northern Mariana Islands,Rota,1592274.6067262331,16165199.289679104,256689.0,2,Single_Family,0.0,500,255746046,500,2019,0,0,2024,5,,< $1.5K,0,No Claim,996.3264728913199,0.0
POL-0005363,Maine,Washington,5627997.197324405,-7529386.969421844,181455.0,64,Single_Family,47.5508905852,1609,155583061,500,2015,2,36060,2024,9,Moderate,$1.5K-$2.5K,1,Has Claim,857.4195310131988,4.482287134866376
POL-0005364,Tennessee,Franklin,4184985.989393517,-9583738.838393256,311806.0,19,Single_Family,57.5063613232,1717,292758750,5000,2015,0,0,2024,9,Moderate,$1.5K-$2.5K,0,No Claim,938.9131382975312,0.0
POL-0005365,Mississippi,Itawamba,4066489.803674037,-9836337.72419374,159594.0,63,Single_Family,49.6183206107,1750,142848490,10000,2019,1,1723,2024,5,Moderate,$1.5K-$2.5K,1,Has Claim,895.0743135706856,0.1969142857142857
POL-0005366,Kansas,Reno,4572829.994167543,-10918886.271920014,98549.0,26,Single_Family,80.1526717557,1926,93936343,500,2024,0,0,2024,0,Very High,$1.5K-$2.5K,0,No Claim,953.1942789881176,0.0
POL-0005367,North Dakota,Foster,6017031.7532771975,-11007605.74694909,123368.0,51,Commercial,7.41094147583,677,118869163,10000,2020,0,0,2024,4,Very Low,< $1.5K,0,No Claim,963.5331933726736,0.0
POL-0005368,Michigan,Huron,5439718.195948387,-9241627.39395878,301155.0,12,Single_Family,59.0330788804,1194,265777129,2500,2019,1,3520,2024,5,Moderate,< $1.5K,1,Has Claim,882.5260380866995,0.5896147403685092
POL-0005369,North Carolina,Anson,4160345.373095308,-8916995.812600646,1329267.0,69,Multi_Family,50.0,3678,1136879983,2500,2016,0,0,2024,8,Moderate,$3.5K-$5K,0,No Claim,855.2683418756352,0.0
POL-0005370,Missouri,Camden,4583276.886038113,-10326682.234265711,377089.0,57,Single_Family,88.3905852417,3918,365894877,5000,2021,2,178216,2024,3,Very High,$3.5K-$5K,1,Has Claim,970.3143740602351,5.0
POL-0005371,Ohio,Seneca,5030652.638757181,-9253734.654805517,93691.0,71,Single_Family,46.8511450382,1024,90502912,500,2020,0,0,2024,4,Moderate,< $1.5K,0,No Claim,965.9723132424673,0.0
POL-0005372,Illinois,Union,4505019.205088655,-9935838.312757006,248938.0,44,Single_Family,55.3753180662,1207,201278171,1000,2019,0,0,2024,5,Moderate,< $1.5K,0,No Claim,808.5473933268524,0.0
POL-0005373,Texas,Hidalgo,3048374.067950934,-10929472.03901835,773081.0,56,Single_Family,99.0139949109,2859,753836095,500,2017,0,0,2024,7,Very High,$2.5K-$3.5K,0,No Claim,975.1062243154339,0.0
POL-0005374,Kansas,Miami,4659381.985765248,-10557325.603985054,371953.0,33,Multi_Family,43.0661577608,1912,326173835,10000,2017,1,8724,2024,7,Moderate,$1.5K-$2.5K,1,Has Claim,876.9221783397364,0.9125523012552301
POL-0005375,Wisconsin,St. Croix,5626916.815569414,-10291776.275017152,119222.0,64,Multi_Family,64.1221374046,2213,101678951,5000,2022,0,0,2024,2,High,$1.5K-$2.5K,0,No Claim,852.8539279663149,0.0
POL-0005376,Michigan,St. Joseph,5148198.606677691,-9520905.856285991,107274.0,17,Single_Family,58.5877862595,1816,91645479,1000,2024,0,0,2024,0,Moderate,$1.5K-$2.5K,0,No Claim,854.3121259578277,0.0
POL-0005377,Missouri,Stone,4403960.538737143,-10403476.390161,60552.0,44,Single_Family,76.7493638677,3016,57418905,2500,2023,2,27929,2024,1,High,$2.5K-$3.5K,1,Has Claim,948.257778438367,1.8520557029177718
POL-0005378,Kentucky,Hancock,4557082.783124385,-9660081.424141731,286071.0,35,Single_Family,28.7531806616,500,274874028,5000,2018,0,0,2024,6,Low,< $1.5K,0,No Claim,960.859464958,0.0
POL-0005379,Kentucky,Pulaski,4453633.590268989,-9415088.398526492,469182.0,63,Single_Family,79.1348600509,2404,395309711,500,2021,1,13348,2024,3,High,$1.5K-$2.5K,1,Has Claim,842.5508885677626,1.1104825291181364
POL-0005380,Louisiana,Acadia,3540980.3542391155,-10287253.577530984,251339.0,3,Single_Family,88.6132315522,1735,234414460,5000,2015,0,0,2024,9,Very High,$1.5K-$2.5K,0,No Claim,932.6624996518647,0.0
POL-0005381,Illinois,Calhoun,4746036.71722434,-10093085.180585084,374825.0,8,Single_Family,6.07506361323,500,369416788,1000,2018,0,0,2024,6,Very Low,< $1.5K,0,No Claim,985.5713679717202,0.0
POL-0005382,Nebraska,Grant,5148294.86855168,-11325709.196283285,241911.0,13,Multi_Family,0.190839694656,500,211983106,500,2022,1,58815,2024,2,Very Low,< $1.5K,1,Has Claim,876.285518227778,5.0
POL-0005383,Vermont,Orleans,5594695.671279138,-8042120.708580121,374200.0,44,Single_Family,36.8320610687,1706,369252477,500,2021,1,16805,2024,3,Low,$1.5K-$2.5K,1,Has Claim,986.778399251737,1.97010550996483
POL-0005384,North Carolina,McDowell,4256936.535067934,-9133686.555827582,523140.0,1,Multi_Family,59.2239185751,2977,482371989,1000,2023,0,0,2024,1,Moderate,$2.5K-$3.5K,0,No Claim,922.0705528156899,0.0
POL-0005385,Arkansas,Crittenden,4191920.7268044734,-10053023.482760798,1148901.0,51,Multi_Family,82.951653944,4873,995223047,2500,2023,0,0,2024,1,Very High,$3.5K-$5K,0,No Claim,866.2391685619561,0.0
POL-0005386,Kansas,Montgomery,4466012.440411714,-10658050.12585448,89018.0,32,Single_Family,73.3778625954,2755,74152230,5000,2018,0,0,2024,6,High,$2.5K-$3.5K,0,No Claim,833.0026511492058,0.0
POL-0005387,North Dakota,Slope,5852356.694272883,-11517095.775052506,137543.0,53,Single_Family,0.636132315522,508,126822066,5000,2019,1,3726,2024,5,Very Low,< $1.5K,1,Has Claim,922.0539467657387,1.4669291338582677
POL-0005388,Idaho,Benewah,5977703.727203043,-12986385.718536856,269886.0,51,Single_Family,19.8791348601,500,260079831,5000,2022,0,0,2024,2,Very Low,< $1.5K,0,No Claim,963.6655143282719,0.0
POL-0005389,Louisiana,Richland,3818305.24018919,-10215054.631976064,713936.0,18,Single_Family,36.6730279898,1602,703604679,1000,2022,2,2836,2024,2,Low,$1.5K-$2.5K,1,Has Claim,985.5290656305327,0.3540574282147316
POL-0005390,Kansas,Allen,4563320.822443059,-10608903.310904942,903953.0,28,Single_Family,15.2671755725,1173,787843928,5000,2015,1,53028,2024,9,Very Low,< $1.5K,1,Has Claim,871.554083010953,5.0
POL-0005391,Idaho,Butte,5422892.739780476,-12598243.711034143,264363.0,72,Single_Family,4.42111959288,752,249392414,5000,2022,1,18916,2024,2,Very Low,< $1.5K,1,Has Claim,943.3710995865533,5.0
POL-0005392,Nebraska,Pawnee,4885096.602296001,-10713061.817663226,485296.0,1,Single_Family,3.84860050891,1269,416359989,10000,2018,0,0,2024,6,Very Low,< $1.5K,0,No Claim,857.9505889189278,0.0
POL-0005393,Virginia,King George,4618044.186067243,-8589127.369023595,263601.0,55,Single_Family,12.7544529262,1227,247864820,500,2018,0,0,2024,6,Very Low,< $1.5K,0,No Claim,940.3030337517688,0.0
POL-0005394,Virginia,Martinsville,4394968.209057715,-8890379.558746925,167795.0,41,Multi_Family,9.5737913486,500,139831769,2500,2021,0,0,2024,3,Very Low,< $1.5K,0,No Claim,833.3488423373759,0.0
POL-0005395,Utah,Duchesne,4909634.865848847,-12292472.79214204,194724.0,74,Commercial,7.60178117048,500,167739053,10000,2021,0,0,2024,3,Very Low,< $1.5K,0,No Claim,861.4195117191512,0.0
POL-0005396,Utah,Wasatch,4914248.673444235,-12375215.213642506,215802.0,50,Single_Family,33.524173028,1587,183660874,500,2022,1,4523,2024,2,Low,$1.5K-$2.5K,1,Has Claim,851.0619642079314,0.5700063011972275
POL-0005397,California,Tuolumne,4583414.51315074,-13353294.560786812,282604.0,18,Single_Family,85.2099236641,2945,234939876,1000,2017,0,0,2024,7,Very High,$2.5K-$3.5K,0,No Claim,831.3395281029285,0.0
POL-0005398,Missouri,Ripley,4390848.772058102,-10114924.462685054,382416.0,70,Single_Family,56.9974554707,2872,380526434,5000,2024,1,19895,2024,0,Moderate,$2.5K-$3.5K,1,Has Claim,995.0588730597046,1.3854456824512535
POL-0005399,Virginia,Orange,4614281.940184037,-8684431.95875607,219832.0,34,Single_Family,25.572519084,855,176996618,10000,2023,0,0,2024,1,Low,< $1.5K,0,No Claim,805.1449197569053,0.0
POL-0005400,North Carolina,Johnston,4234517.466829349,-8723628.023219112,72019.0,36,Single_Family,85.5597964377,2649,64837614,5000,2024,2,24431,2024,0,Very High,$2.5K-$3.5K,1,Has Claim,900.2848415001597,1.8445451113627784
POL-0005401,West Virginia,Wirt,4724897.27742596,-9059027.43369562,115010.0,40,Multi_Family,9.03307888041,500,92306892,1000,2015,0,0,2024,9,Very Low,< $1.5K,0,No Claim,802.5988348839231,0.0
POL-0005402,Nebraska,Keith,5041753.841535345,-11316897.258610712,457471.0,70,Single_Family,13.772264631,1292,445453245,1000,2021,0,0,2024,3,Very Low,< $1.5K,0,No Claim,973.7300178590556,0.0
POL-0005403,Texas,Stonewall,3919141.622290152,-11160148.96427117,862120.0,3,Single_Family,3.81679389313,1800,697672444,500,2018,0,0,2024,6,Very Low,$1.5K-$2.5K,0,No Claim,809.252127314063,0.0
POL-0005404,Montana,Granite,5845608.115881199,-12628107.779177427,273241.0,66,Multi_Family,9.38295165394,699,236419402,10000,2020,1,3686,2024,4,Very Low,< $1.5K,1,Has Claim,865.2413144440256,1.0546494992846924
POL-0005405,Oklahoma,Coal,4108083.399825526,-10719818.164992975,290149.0,67,Multi_Family,32.4109414758,1042,234061989,10000,2022,1,32029,2024,2,Low,< $1.5K,1,Has Claim,806.695832141417,5.0
POL-0005406,South Carolina,Florence,4032133.442300661,-8872503.731251135,504777.0,33,Single_Family,89.5674300254,2555,438373647,1000,2020,0,0,2024,4,Very High,$2.5K-$3.5K,0,No Claim,868.4501215388182,0.0
POL-0005407,Florida,Lee,3071032.869432525,-9108156.87394635,243187.0,66,Multi_Family,99.0458015267,1609,222777000,5000,2020,0,0,2024,4,Very High,$1.5K-$2.5K,0,No Claim,916.0728163923236,0.0
POL-0005408,Idaho,Ada,5381017.254450761,-12939926.288256224,224749.0,33,Single_Family,87.7544529262,3397,213087274,5000,2018,0,0,2024,6,Very High,$2.5K-$3.5K,0,No Claim,948.112222968734,0.0
POL-0005409,Texas,Coryell,3683659.142127725,-10886959.728740811,240012.0,24,Multi_Family,63.4223918575,1697,217083339,10000,2024,0,0,2024,0,High,$1.5K-$2.5K,0,No Claim,904.4686890655468,0.0
POL-0005410,Arkansas,Poinsett,4242183.639306558,-10092555.080575448,684584.0,39,Commercial,72.5190839695,3616,656379813,500,2020,1,10317,2024,4,High,$3.5K-$5K,1,Has Claim,958.8009842473678,0.5706305309734513
POL-0005411,Colorado,Douglas,4769064.513078824,-11680700.808867754,1434677.0,32,Single_Family,88.7086513995,3773,1274252045,1000,2020,0,0,2024,4,Very High,$3.5K-$5K,0,No Claim,888.1804371297511,0.0
POL-0005412,Oklahoma,Love,4022088.535934056,-10825170.519831415,136013.0,14,Single_Family,21.1195928753,567,122142580,500,2016,0,0,2024,8,Low,< $1.5K,0,No Claim,898.0213656047583,0.0
POL-0005413,New York,Ulster,5144323.043871006,-8266437.395607231,364361.0,63,Commercial,87.6908396947,2633,294458709,5000,2019,1,32384,2024,5,Very High,$2.5K-$3.5K,1,Has Claim,808.1510068311372,2.459855677933916
POL-0005414,Georgia,Madison,4045985.413182084,-9262789.52527472,135625.0,55,Multi_Family,28.9440203562,1443,108919048,1000,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,803.0897548387097,0.0
POL-0005415,Vermont,Chittenden,5537123.941246351,-8135368.983192526,218107.0,68,Single_Family,63.8994910941,1235,202219306,500,2019,0,0,2024,5,High,< $1.5K,0,No Claim,927.1564232234637,0.0
POL-0005416,Virginia,Cumberland,4510767.804401125,-8710178.53234211,389793.0,71,Single_Family,19.7201017812,2212,354201326,1000,2017,0,0,2024,7,Very Low,$1.5K-$2.5K,0,No Claim,908.690833339747,0.0
POL-0005417,Texas,Kimble,3566305.896608695,-11103981.34164726,188923.0,8,Multi_Family,32.1564885496,727,165609093,1000,2016,1,3876,2024,8,Low,< $1.5K,1,Has Claim,876.595718890765,1.0662998624484181
POL-0005418,Texas,Galveston,3426041.681172761,-10571636.123387698,229457.0,65,Multi_Family,95.3880407125,1088,184574142,1000,2022,0,0,2024,2,Very High,< $1.5K,0,No Claim,804.395342046658,0.0
POL-0005419,Minnesota,Lake,6047723.360097865,-10179658.368236495,555657.0,29,Single_Family,33.9376590331,1462,520306602,1000,2021,0,0,2024,3,Low,< $1.5K,0,No Claim,936.3809004475783,0.0
POL-0005420,Wisconsin,Columbia,5383311.618173949,-9944590.493183734,652508.0,11,Commercial,81.4249363868,2147,634805376,1000,2017,0,0,2024,7,Very High,$1.5K-$2.5K,0,No Claim,972.8698743923446,0.0
POL-0005421,Arkansas,Polk,4094260.9181035226,-10489427.80391309,123518.0,20,Single_Family,46.1195928753,1147,114373507,5000,2019,0,0,2024,5,Moderate,< $1.5K,0,No Claim,925.9663126022118,0.0
POL-0005422,Texas,Madison,3628284.801017256,-10678699.526825942,236201.0,45,Multi_Family,34.8918575064,1130,229830283,5000,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,973.0284080084335,0.0
POL-0005423,Missouri,Douglas,4429733.53390172,-10296922.65811652,229407.0,11,Commercial,23.6959287532,1491,227751702,2500,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,992.7844486000863,0.0
POL-0005424,Kansas,Comanche,4465838.223050375,-11050896.149512632,124835.0,36,Single_Family,20.2290076336,1185,122313552,2500,2021,0,0,2024,3,Low,< $1.5K,0,No Claim,979.8017543156967,0.0
POL-0005425,Georgia,Carroll,3972940.137178889,-9471033.501390694,691030.0,4,Single_Family,70.451653944,2283,678916618,5000,2018,0,0,2024,6,High,$1.5K-$2.5K,0,No Claim,982.4705410763643,0.0
POL-0005426,West Virginia,Morgan,4802285.902912801,-8711607.255034331,83125.0,65,Single_Family,30.4389312977,912,69591355,2500,2020,0,0,2024,4,Low,< $1.5K,0,No Claim,837.1892330827068,0.0
POL-0005427,Nebraska,Nemaha,4922457.828997542,-10669956.39468823,205247.0,5,Single_Family,13.3905852417,500,197779724,1000,2024,1,7007,2024,0,Very Low,< $1.5K,1,Has Claim,963.6180991683192,2.8028
POL-0005428,West Virginia,Wayne,4600114.361171283,-9175733.713940216,522352.0,39,Multi_Family,79.8027989822,3045,434307829,10000,2018,2,37177,2024,6,High,$2.5K-$3.5K,1,Has Claim,831.4466662327319,2.4418390804597703
POL-0005429,California,Lassen,4964654.357272523,-13424563.392664837,212000.0,71,Single_Family,73.0916030534,2414,206877963,5000,2015,0,0,2024,9,High,$1.5K-$2.5K,0,No Claim,975.8394481132076,0.0
POL-0005430,American Samoa,Manu'a,-1599655.0236575326,-18869432.42002033,133221.0,27,Single_Family,0.0,500,109656350,5000,2018,0,0,2024,6,,< $1.5K,0,No Claim,823.1161003145149,0.0
POL-0005431,Texas,Wichita,4027211.494256353,-10987633.53355082,160263.0,39,Single_Family,81.9020356234,2905,143923206,1000,2019,3,29716,2024,5,Very High,$2.5K-$3.5K,1,Has Claim,898.0438778757417,2.0458519793459553
POL-0005432,Kentucky,Wolfe,4542674.591737963,-9294419.313445752,1356398.0,13,Single_Family,18.5432569975,1885,1218685770,1000,2024,0,0,2024,0,Very Low,$1.5K-$2.5K,0,No Claim,898.4721077441872,0.0
POL-0005433,Arkansas,Hot Spring,4071553.6882967255,-10346718.183463378,466498.0,6,Multi_Family,55.534351145,2440,376914708,10000,2018,1,5053,2024,6,Moderate,$1.5K-$2.5K,1,Has Claim,807.9663964261368,0.41418032786885245
POL-0005434,Virginia,Galax,4392661.677614804,-9007705.309746549,135468.0,50,Single_Family,6.80661577608,1341,115746251,500,2018,0,0,2024,6,Very Low,< $1.5K,0,No Claim,854.4176558301591,0.0
POL-0005435,Montana,Lake,6048389.208034191,-12700376.636901438,290661.0,6,Multi_Family,67.6526717557,2264,239057818,2500,2023,1,303,2024,1,High,$1.5K-$2.5K,1,Has Claim,822.4626558086568,0.02676678445229682
POL-0005436,Nevada,Storey,4785928.892124007,-13305942.08922336,336169.0,20,Single_Family,25.1590330789,604,327847779,10000,2022,2,51077,2024,2,Low,< $1.5K,1,Has Claim,975.2469115236681,5.0
POL-0005437,Wisconsin,Rock,5262100.665216967,-9915402.416766044,201093.0,63,Single_Family,86.3549618321,1964,178079060,500,2019,0,0,2024,5,Very High,$1.5K-$2.5K,0,No Claim,885.5557378924179,0.0
POL-0005438,North Carolina,Davie,4290882.941036309,-8966171.788915765,595336.0,34,Single_Family,41.6666666667,2769,486165803,500,2021,0,0,2024,3,Moderate,$2.5K-$3.5K,0,No Claim,816.6242306865366,0.0
POL-0005439,Ohio,Columbiana,4978270.461189175,-8992080.926638644,473129.0,29,Single_Family,69.0521628499,3123,394729399,2500,2017,0,0,2024,7,High,$2.5K-$3.5K,0,No Claim,834.2955071449858,0.0
POL-0005440,Oklahoma,Creek,4287278.846152214,-10727954.52108618,369947.0,42,Single_Family,83.237913486,1820,323028815,10000,2015,0,0,2024,9,Very High,$1.5K-$2.5K,0,No Claim,873.1759279031861,0.0
POL-0005441,Ohio,Allen,4978716.780830703,-9362611.862249523,558964.0,53,Single_Family,73.3460559796,1663,459209063,10000,2022,1,11632,2024,2,High,$1.5K-$2.5K,1,Has Claim,821.5360255758868,1.3989176187612749
POL-0005442,Washington,San Juan,6203688.0745932665,-13688178.303954214,238267.0,4,Multi_Family,35.368956743,1053,224925856,500,2016,0,0,2024,8,Low,< $1.5K,0,No Claim,944.007588125926,0.0
POL-0005443,Tennessee,Carroll,4296956.696178353,-9846236.81971616,454144.0,16,Single_Family,72.8053435115,1833,374728221,5000,2022,0,0,2024,2,High,$1.5K-$2.5K,0,No Claim,825.130841759442,0.0
POL-0005444,Oklahoma,Osage,4387668.029244213,-10731045.568979736,270030.0,69,Commercial,78.0852417303,2986,228119603,10000,2021,0,0,2024,3,High,$2.5K-$3.5K,0,No Claim,844.7935525682332,0.0
POL-0005445,Oregon,Lane,5456126.471024178,-13675322.698393147,163103.0,12,Single_Family,96.4058524173,1967,158264638,10000,2022,0,0,2024,2,Very High,$1.5K-$2.5K,0,No Claim,970.3355425712587,0.0
POL-0005446,Texas,Oldham,4219103.46282028,-11421701.136732329,501121.0,56,Commercial,9.7010178117,1103,497924005,2500,2019,1,40394,2024,5,Very Low,< $1.5K,1,Has Claim,993.6203132576763,5.0
POL-0005447,Ohio,Vinton,4757710.99661032,-9182232.791608306,886242.0,14,Single_Family,11.8002544529,1565,785256648,10000,2019,0,0,2024,5,Very Low,$1.5K-$2.5K,0,No Claim,886.0521708517538,0.0
POL-0005448,Kentucky,Fleming,4631860.648212561,-9317073.537529752,133993.0,52,Single_Family,30.9796437659,1879,109324997,5000,2020,1,579,2024,4,Low,$1.5K-$2.5K,1,Has Claim,815.9008082511773,0.061628525811601914
POL-0005449,Montana,Big Horn,5688732.474336854,-11965744.519893678,423737.0,20,Single_Family,57.2201017812,1732,391842036,5000,2022,2,12777,2024,2,Moderate,$1.5K-$2.5K,1,Has Claim,924.7293391891669,1.4754041570438798
POL-0005450,Ohio,Jefferson,4922099.358481662,-8990271.625211127,334202.0,50,Single_Family,66.7302798982,1722,315882103,5000,2020,0,0,2024,4,High,$1.5K-$2.5K,0,No Claim,945.1831616806602,0.0
POL-0005451,Arkansas,Craighead,4277382.284995275,-10089200.756050922,128889.0,6,Multi_Family,91.7938931298,1473,127526441,1000,2024,0,0,2024,0,Very High,< $1.5K,0,No Claim,989.4284306651459,0.0
POL-0005452,Montana,Wheatland,5855481.4192610895,-12227841.617810195,76959.0,63,Multi_Family,3.49872773537,949,72407623,5000,2021,1,20116,2024,3,Very Low,< $1.5K,1,Has Claim,940.859717511922,4.239409905163329
POL-0005453,Wyoming,Johnson,5471826.567097321,-11864962.795139698,132843.0,12,Single_Family,19.3066157761,500,130185847,1000,2017,0,0,2024,7,Very Low,< $1.5K,0,No Claim,979.997794388865,0.0
POL-0005454,Missouri,Marion,4837807.001243252,-10199355.703879695,235022.0,53,Single_Family,47.868956743,510,219455519,2500,2016,0,0,2024,8,Moderate,< $1.5K,0,No Claim,933.7658559624206,0.0
POL-0005455,Colorado,Lincoln,4720249.933251808,-11523089.352134874,417018.0,34,Single_Family,7.47455470738,1069,348711216,500,2017,0,0,2024,7,Very Low,< $1.5K,0,No Claim,836.2018330144023,0.0
POL-0005456,New Mexico,McKinley,4243251.894773545,-12051602.272184633,269532.0,72,Single_Family,78.2442748092,2723,218962804,500,2015,0,0,2024,9,High,$2.5K-$3.5K,0,No Claim,812.3814760399507,0.0
POL-0005457,Iowa,Cerro Gordo,5324433.911871916,-10381748.40112044,178742.0,63,Single_Family,69.5928753181,1824,152667625,10000,2021,0,0,2024,3,High,$1.5K-$2.5K,0,No Claim,854.1228418614539,0.0
POL-0005458,Kansas,Gove,4709709.486886382,-11185707.437279057,324835.0,43,Commercial,4.77099236641,500,321170610,10000,2018,0,0,2024,6,Very Low,< $1.5K,0,No Claim,988.7192266843167,0.0
POL-0005459,Indiana,Perry,4590713.113433021,-9644502.334805029,76957.0,9,Multi_Family,35.0190839695,691,70740717,1000,2015,0,0,2024,9,Low,< $1.5K,0,No Claim,919.2239432410307,0.0
POL-0005460,Louisiana,Concordia,3690863.758547276,-10201316.279573644,80882.0,36,Single_Family,31.5521628499,1001,75804199,1000,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,937.2196409584333,0.0
POL-0005461,Massachusetts,Hampden,5181259.627584725,-8085325.915818047,254393.0,22,Multi_Family,92.7798982188,2577,212114425,5000,2022,1,18261,2024,2,Very High,$2.5K-$3.5K,1,Has Claim,833.8060599151706,1.4172293364377182
POL-0005462,Virginia,Goochland,4540242.8582100095,-8673545.190771727,95221.0,30,Single_Family,15.5216284987,949,76802438,5000,2020,0,0,2024,4,Very Low,< $1.5K,0,No Claim,806.5703783829198,0.0
POL-0005463,New York,Bronx,4990629.100357036,-8222863.470415862,264744.0,42,Single_Family,98.3460559796,3167,258028081,1000,2016,0,0,2024,8,Very High,$2.5K-$3.5K,0,No Claim,974.6324033783579,0.0
POL-0005464,Colorado,Broomfield,4859285.929956152,-11694408.749749605,223049.0,34,Commercial,34.7010178117,909,220364511,10000,2016,0,0,2024,8,Low,< $1.5K,0,No Claim,987.9645772901919,0.0
POL-0005465,Virginia,Albemarle,4582708.349006623,-8744887.085404588,226692.0,50,Single_Family,78.1488549618,1922,181497341,2500,2018,0,0,2024,6,High,$1.5K-$2.5K,0,No Claim,800.6340806027562,0.0
POL-0005466,Iowa,Dubuque,5231505.977443675,-10116999.594243413,202877.0,29,Single_Family,63.5814249364,1701,183889294,10000,2017,1,63492,2024,7,High,$1.5K-$2.5K,1,Has Claim,906.4077938849648,5.0
POL-0005467,Missouri,Putnam,4935796.8263761485,-10354511.847592616,581313.0,51,Multi_Family,8.23791348601,1918,487943095,5000,2018,1,22230,2024,6,Very Low,$1.5K-$2.5K,1,Has Claim,839.3810133267276,2.318039624608968
POL-0005468,Michigan,Kalamazoo,5197857.438689324,-9521289.24302561,533513.0,35,Single_Family,81.679389313,3221,516227588,10000,2018,0,0,2024,6,Very High,$2.5K-$3.5K,0,No Claim,967.6007669916197,0.0
POL-0005469,Texas,San Augustine,3684096.7577280016,-10482758.33782234,408389.0,1,Single_Family,17.6208651399,1029,390577424,5000,2024,1,301,2024,0,Very Low,< $1.5K,1,Has Claim,956.3857596556225,0.058503401360544216
POL-0005470,South Carolina,Chesterfield,4115061.23310278,-8923228.736663854,741890.0,8,Single_Family,73.9821882952,3707,708958827,500,2015,0,0,2024,9,High,$3.5K-$5K,0,No Claim,955.6117847659357,0.0
POL-0005471,Oregon,Morrow,5687967.295594514,-13312097.635403205,234907.0,64,Single_Family,26.3676844784,2107,218345620,5000,2020,1,25765,2024,4,Low,$1.5K-$2.5K,1,Has Claim,929.4981418178257,2.445657332700522
POL-0005472,Wisconsin,Sawyer,5761229.005923784,-10146192.483858053,496086.0,24,Single_Family,74.4910941476,2757,464153559,5000,2022,1,37782,2024,2,High,$2.5K-$3.5K,1,Has Claim,935.6312393415658,2.740805223068553
POL-0005473,Alaska,Bethel,8614086.148512783,-17777195.1141791,294569.0,72,Single_Family,44.3066157761,1384,275392664,2500,2019,0,0,2024,5,Moderate,< $1.5K,0,No Claim,934.9003595082986,0.0
POL-0005474,Illinois,LaSalle,5063316.353135267,-9894735.14205068,199298.0,11,Multi_Family,86.1005089059,1759,170948679,5000,2023,2,56790,2024,1,Very High,$1.5K-$2.5K,1,Has Claim,857.7541119328844,5.0
POL-0005475,Tennessee,Rutherford,4279031.388462345,-9619869.6160042,346311.0,61,Multi_Family,91.7302798982,2336,329707102,5000,2019,0,0,2024,5,Very High,$1.5K-$2.5K,0,No Claim,952.0549506079795,0.0
POL-0005476,Florida,Bradford,3497135.117764618,-9146985.820545137,448192.0,46,Multi_Family,36.8638676845,2926,427889643,2500,2018,1,3813,2024,6,Low,$2.5K-$3.5K,1,Has Claim,954.7016524168214,0.26062884483937115
POL-0005477,Nebraska,Richardson,4884153.273439163,-10655231.560690915,275004.0,13,Single_Family,13.8358778626,500,256810068,2500,2022,0,0,2024,2,Very Low,< $1.5K,0,No Claim,933.8412095824061,0.0
POL-0005478,Kentucky,Monroe,4399074.924120189,-9541921.120259892,271309.0,3,Multi_Family,26.6539440204,868,254249631,2500,2021,0,0,2024,3,Low,< $1.5K,0,No Claim,937.1219937414535,0.0
POL-0005479,Georgia,Decatur,3616986.070022327,-9415297.739786042,232189.0,41,Commercial,75.858778626,2235,212284218,1000,2017,0,0,2024,7,High,$1.5K-$2.5K,0,No Claim,914.2733635098992,0.0
POL-0005480,North Carolina,Orange,4309066.804983188,-8807669.852520704,274513.0,53,Single_Family,79.0712468193,3314,261234680,5000,2017,0,0,2024,7,High,$2.5K-$3.5K,0,No Claim,951.6295403132092,0.0
POL-0005481,Pennsylvania,Adams,4847306.11731348,-8595853.768510213,196034.0,71,Single_Family,67.5254452926,2810,195308475,500,2016,1,19882,2024,8,High,$2.5K-$3.5K,1,Has Claim,996.2989838497404,1.4150889679715302
POL-0005482,North Dakota,Ramsey,6151830.000105661,-10989464.181484813,695408.0,5,Single_Family,18.320610687,2074,566502594,500,2019,0,0,2024,5,Very Low,$1.5K-$2.5K,0,No Claim,814.6334152037365,0.0
